PORT_NAME;VID;Latitude;Longitude;geometry
KING FAHD PORT;PID1530;23.96349;38.19429057965621;POINT (23.96349 38.19429057965621)
qhd 32-6 offshore terminal;PID1531;38.400000000000006;119.2;POINT (38.40000000000001 119.2)
yangjiang;PID1532;21.690065;111.82971839084036;POINT (21.690065 111.8297183908404)
qinhuangdao;PID1533;39.9013;119.64703938165984;POINT (39.9013 119.6470393816598)
DILI;PID1534;-8.53692;125.57604604562678;POINT (-8.53692 125.5760460456268)
RANGOON;PID1535;16.621275;96.25348067320452;POINT (16.621275 96.25348067320452)
QUA IBOE OIL TERMINAL;PID1536;4.223845;8.069714999999999;POINT (4.223845 8.069714999999999)
quangang;PID1537;25.05298;119.00885884363142;POINT (25.05298 119.0088588436314)
DJEN-DJEN;PID1538;36.824525;5.890284461067344;POINT (36.824525 5.890284461067344)
yangshan;PID1539;30.621845;122.09075755132832;POINT (30.621845 122.0907575513283)
DJENO TERMINAL;PID1540;-4.940395;11.889084844947153;POINT (-4.940395 11.88908484494715)
lianyungang;PID1541;34.722285;119.49163922212296;POINT (34.722285 119.491639222123)
yangxi power station;PID1542;21.536085;111.68304661798396;POINT (21.536085 111.683046617984)
DORALEH;PID1543;11.596995;43.09990141046952;POINT (11.596995 43.09990141046952)
QUEQUEN;PID1544;-38.59098;-58.68144164980786;POINT (-38.59098 -58.68144164980786)
dneprobugskiy;PID1545;46.76394500000001;31.94311472355677;POINT (46.76394500000001 31.94311472355677)
liepaja;PID1546;56.541555;21.009600397299508;POINT (56.541555 21.00960039729951)
LIMASSOL;PID1547;34.6614;33.04501593900185;POINT (34.6614 33.04501593900185)
DONGSHAN;PID1548;23.763275;117.51676403105346;POINT (23.763275 117.5167640310535)
yeongheung power station;PID1549;37.25301;126.42714837209304;POINT (37.25301 126.427148372093)
RABIGH;PID1550;22.704225;39.01584500659631;POINT (22.704225 39.01584500659631)
dordrecht;PID1551;51.801575;4.627643881700557;POINT (51.801575 4.627643881700557)
LIRQUEN;PID1552;-36.727105;-72.99903346645367;POINT (-36.727105 -72.99903346645367)
BOTAS DORTYOL OIL TERMINAL;PID1553;36.826395;36.15150047059532;POINT (36.826395 36.15150047059532)
ramallo;PID1554;-33.466965;-60.02040550759026;POINT (-33.466965 -60.02040550759026)
dos bocas;PID1555;18.62282;-93.17071652527687;POINT (18.62282 -93.17071652527687)
DOUALA;PID1556;4.040815;9.661741507587733;POINT (4.040815 9.661741507587733)
raroa marine terminal;PID1557;-39.95;173.3;POINT (-39.95 173.3)
yoho offshore terminal;PID1558;4.03279;7.523510011845534;POINT (4.03279 7.523510011845534)
livorno;PID1559;43.563215;10.2607869089165;POINT (43.563215 10.2607869089165)
DRIFT RIVER;PID1560;60.557405;-152.13568186450257;POINT (60.557405 -152.1356818645026)
LOBITO;PID1561;-12.341555;13.565215947580644;POINT (-12.341555 13.56521594758064)
ras gharib;PID1562;28.334055;33.12257947578219;POINT (28.334055 33.12257947578219)
LOME;PID1563;6.14112;1.2954116539008431;POINT (6.14112 1.295411653900843)
YOMBO TERMINAL;PID1564;-4.45312;11.1015125;POINT (-4.45312 11.1015125)
long beach;PID1565;33.74777;-118.18389107065347;POINT (33.74777 -118.1838910706535)
RAS SHUKHIER;PID1566;28.09415;33.332824238187705;POINT (28.09415 33.3328242381877)
DULUTH;PID1567;46.726035;-92.02496519148914;POINT (46.726035 -92.02496519148914)
yuum kak naab offshore;PID1568;19.587755;-92.280777109782;POINT (19.587755 -92.28077710978199)
longview;PID1569;46.116775;-122.95979285813186;POINT (46.116775 -122.9597928581319)
YUZHNYY;PID1570;46.598155000000006;31.060124093289343;POINT (46.59815500000001 31.06012409328934)
DUMAI;PID1571;1.69472;101.50119237972424;POINT (1.69472 101.5011923797242)
ravenna;PID1572;44.46402;12.256269933637537;POINT (44.46402 12.25626993363754)
ZAFARANA TERMINAL;PID1573;29.174575;32.69299028804348;POINT (29.174575 32.69299028804348)
LOOP TERMINAL;PID1574;28.867375000000003;-89.97290678970978;POINT (28.867375 -89.97290678970978)
RAYONG TPI TERMINAL;PID1575;12.64762;101.29578265759336;POINT (12.64762 101.2957826575934)
DUNDEE;PID1576;56.463485;-2.9409113580246933;POINT (56.463485 -2.940911358024693)
ZAMBOANGA;PID1577;6.819224999999999;122.06185683024088;POINT (6.819224999999999 122.0618568302409)
RECIFE;PID1578;-8.056425;-34.86786575594781;POINT (-8.056425000000001 -34.86786575594781)
LORIENT;PID1579;47.719855;-3.3590604545454523;POINT (47.719855 -3.359060454545452)
dung quat;PID1580;15.40884;108.80273380409425;POINT (15.40884 108.8027338040942)
reihoku power station;PID1581;32.484265;130.03407222222222;POINT (32.484265 130.0340722222222)
ZANZIBAR;PID1582;-6.15423;39.189082618389904;POINT (-6.15423 39.1890826183899)
LOS ANGELES;PID1583;33.742785;-118.26114636735676;POINT (33.742785 -118.2611463673568)
DUNKERQUE PORT OUEST;PID1584;51.082495;2.100816672288107;POINT (51.082495 2.100816672288107)
zarate;PID1585;-34.0826;-59.024423726550616;POINT (-34.0826 -59.02442372655062)
al duqm;PID1586;19.68623;57.713905695805806;POINT (19.68623 57.71390569580581)
LUANDA;PID1587;-8.777325000000001;13.274734212926644;POINT (-8.777325000000001 13.27473421292664)
durres;PID1588;41.345905;19.439460482083348;POINT (41.345905 19.43946048208335)
revithoussa;PID1589;37.959;23.4024896542214;POINT (37.959 23.4024896542214)
ZEEBRUGGE;PID1590;51.33349;3.20823629477684;POINT (51.33349 3.20823629477684)
EAST ZEIT TERMINAL;PID1591;27.82105;33.599572368563685;POINT (27.82105 33.59957236856368)
lubuk tutung;PID1592;0.7146049999999999;117.7930982194592;POINT (0.7146049999999999 117.7930982194592)
ebok offshore terminal;PID1593;4.100275;8.170414981371088;POINT (4.100275 8.170414981371088)
riga;PID1594;57.0163;24.09501611899418;POINT (57.0163 24.09501611899418)
BAKAR;PID1595;45.220045;14.429639271643968;POINT (45.220045 14.42963927164397)
EEMSHAVEN;PID1596;53.44184;6.854406924157299;POINT (53.44184 6.854406924157299)
YANGZHOU;PID1597;32.2112;119.30540701927865;POINT (32.2112 119.3054070192786)
rio cullen;PID1598;-52.80333;-68.225;POINT (-52.80333 -68.22499999999999)
lufeng 22-1 offshore terminal;PID1599;21.478335;116.492775;POINT (21.478335 116.492775)
DTSE / GEGUA OIL TERMINAL;PID1600;-22.849805;-43.173355802354834;POINT (-22.849805 -43.17335580235483)
eilat;PID1601;29.51583;34.9422407231405;POINT (29.51583 34.9422407231405)
zhuanghe power station;PID1602;39.666435;123.211113147707;POINT (39.666435 123.211113147707)
PUERTO GALLEGOS;PID1603;-51.596055;-69.03504554609202;POINT (-51.596055 -69.03504554609202)
luise harbour;PID1604;-3.102595;152.6426792503197;POINT (-3.102595 152.6426792503197)
RIO GRANDE;PID1605;-32.08025;-51.972659840935535;POINT (-32.08025 -51.97265984093553)
lulea;PID1606;65.540555;22.30952747604241;POINT (65.540555 22.30952747604241)
PUERTO DE HAINA;PID1607;18.40406;-70.01256631539158;POINT (18.40406 -70.01256631539158)
luoyuan;PID1608;26.472415;119.6745808909114;POINT (26.472415 119.6745808909114)
EZ ZUEITINA;PID1609;30.878285;20.02854031177068;POINT (30.878285 20.02854031177068)
ELEVSIS;PID1610;38.038195;23.516040315174063;POINT (38.038195 23.51604031517406)
LAAYOUNE;PID1611;27.071205;-13.438029342073024;POINT (27.071205 -13.43802934207302)
maceio;PID1612;-9.69315;-35.75156673709306;POINT (-9.693149999999999 -35.75156673709306)
EL PALITO;PID1613;10.49777;-68.12701604667413;POINT (10.49777 -68.12701604667413)
EL SEGUNDO;PID1614;33.91849;-118.48497761246;POINT (33.91849 -118.48497761246)
ensenada port;PID1615;31.846935;-116.62098498204458;POINT (31.846935 -116.6209849820446)
ensted power station;PID1616;55.024715;9.44380641831966;POINT (55.024715 9.44380641831966)
eregli;PID1617;41.263935;31.39402789940614;POINT (41.263935 31.39402789940614)
erha offshore terminal;PID1618;5.341985;4.334124524490248;POINT (5.341985 4.334124524490248)
ESCRAVOS OIL TERMINAL;PID1619;5.549525;4.974430786096471;POINT (5.549525 4.974430786096471)
esmeraldas;PID1620;1.01507;-79.641665;POINT (1.01507 -79.641665)
ESPOIR MARINE TERMINAL;PID1621;5.039945;-4.44689006102425;POINT (5.039945 -4.44689006102425)
AS SIDR;PID1622;30.644585;18.36867814396552;POINT (30.644585 18.36867814396552)
svetly;PID1623;54.675535;20.129546733333328;POINT (54.675535 20.12954673333333)
LAHAD DATU;PID1624;5.000395;118.37520337950836;POINT (5.000395 118.3752033795084)
PUERTO VIEJO DE AZUA;PID1625;18.34655;-70.83688601654217;POINT (18.34655 -70.83688601654217)
MARSAXLOKK;PID1626;35.812479999999994;14.553901033864548;POINT (35.81247999999999 14.55390103386455)
sint eustatius;PID1627;17.4994;-63.00509446714612;POINT (17.4994 -63.00509446714612)
psvm offshore;PID1628;-6.26806;10.736611605002066;POINT (-6.26806 10.73661160500207)
LIMETREE BAY;PID1629;17.695365;-64.75172808695652;POINT (17.695365 -64.75172808695652)
newburgh;PID1630;41.53008;-74.00232593526609;POINT (41.53008 -74.00232593526609)
bucksport;PID1631;44.57614;-68.80779273712574;POINT (44.57614 -68.80779273712574)
PORT MANATEE;PID1632;27.636465;-82.55982399390246;POINT (27.636465 -82.55982399390246)
peekskill;PID1633;41.283435;-73.9370292594644;POINT (41.283435 -73.9370292594644)
kingston;PID1634;41.92714;-73.96383357142858;POINT (41.92714 -73.96383357142858)
poughkeepsie;PID1635;41.705485;-73.94009496477284;POINT (41.705485 -73.94009496477284)
AMBARLI;PID1636;40.96356;28.581872337624183;POINT (40.96356 28.58187233762418)
mina saqr;PID1637;25.968495;56.07219740846047;POINT (25.968495 56.07219740846047)
shoiaba;PID1638;20.64144;39.53431097581344;POINT (20.64144 39.53431097581344)
al shuqaiq;PID1639;17.593870000000003;42.10421423137792;POINT (17.59387 42.10421423137792)
moheshkhali floating lng offshore;PID1640;21.25008;91.590388196236;POINT (21.25008 91.59038819623601)
sual;PID1641;16.12341;120.10420382775077;POINT (16.12341 120.1042038277508)
felixstowe;PID1642;51.94279;1.3206323642746098;POINT (51.94279 1.32063236427461)
hibernia oil field;PID1643;46.750355;-48.782934852629445;POINT (46.750355 -48.78293485262945)
white rose field;PID1644;46.787585;-48.01573763077936;POINT (46.787585 -48.01573763077936)
bacolod;PID1645;10.69196;122.94007934330298;POINT (10.69196 122.940079343303)
terra nova oil field;PID1646;46.475080000000005;-48.48132932233264;POINT (46.47508000000001 -48.48132932233264)
PHUKET;PID1647;7.95136;98.38690449354247;POINT (7.95136 98.38690449354247)
gioia tauro;PID1648;38.464650000000006;15.915575253852657;POINT (38.46465000000001 15.91557525385266)
SOUTHAMPTON;PID1649;50.89528;-1.4077491156307098;POINT (50.89528 -1.40774911563071)
clov offshore terminal;PID1650;-7.45358;11.562685462523396;POINT (-7.45358 11.5626854625234)
PORTO GRANDE;PID1651;16.88901;-25.00725190500774;POINT (16.88901 -25.00725190500774)
n'goma offshore terminal;PID1652;-6.138225;11.031719968616386;POINT (-6.138225 11.03171996861639)
kizomba marine terminal;PID1653;-6.33571;11.148055083819331;POINT (-6.33571 11.14805508381933)
ten offshore terminal;PID1654;4.588125;-3.1348706453393294;POINT (4.588125 -3.134870645339329)
armada olombendo offshore terminal;PID1655;-6.071155;11.355460492258832;POINT (-6.071155 11.35546049225883)
port giles;PID1656;-35.02417;137.76761687758955;POINT (-35.02417 137.7676168775895)
TANJUNG BENETE;PID1657;-8.895425;116.74582923387096;POINT (-8.895424999999999 116.745829233871)
kismayu;PID1658;-0.404395;42.54036273638072;POINT (-0.404395 42.54036273638072)
whiffen head port;PID1659;47.775565;-54.01341670675632;POINT (47.775565 -54.01341670675632)
tulja bhavani offshore terminal;PID1660;5.060309999999999;5.166276238889514;POINT (5.060309999999999 5.166276238889514)
CAGAYAN DE ORO;PID1661;8.488175;124.66511412945368;POINT (8.488175 124.6651141294537)
golar arctic offshore;PID1662;17.847900000000003;-77.08256498663101;POINT (17.8479 -77.08256498663101)
CROFTON;PID1663;48.86645;-123.63952988681498;POINT (48.86645 -123.639529886815)
PORT ANGELES;PID1664;48.11928;-123.42768328536305;POINT (48.11928 -123.427683285363)
PORT MCNEILL;PID1665;50.599415;-127.11577535720149;POINT (50.599415 -127.1157753572015)
gisborne;PID1666;-38.676680000000005;178.02279546636646;POINT (-38.67668 178.0227954663665)
port lincoln;PID1667;-34.722425;135.87947657456402;POINT (-34.722425 135.879476574564)
tieshan port;PID1668;21.51334;109.54124051267952;POINT (21.51334 109.5412405126795)
surigao;PID1669;9.786745;125.4998427140778;POINT (9.786745 125.4998427140778)
aaheim;PID1670;62.043825;5.5177947906403935;POINT (62.043825 5.517794790640393)
drepano riou;PID1671;38.334555;21.84729378997093;POINT (38.334555 21.84729378997093)
FINNSNES;PID1672;69.232655;17.973532558037668;POINT (69.23265499999999 17.97353255803767)
tela;PID1673;15.78512;-87.45871974580533;POINT (15.78512 -87.45871974580533)
valleyfield;PID1674;45.226195;-74.09092525595628;POINT (45.226195 -74.09092525595628)
mourilyan;PID1675;-17.601375;146.12170702628754;POINT (-17.601375 146.1217070262875)
higuerote;PID1676;10.54901;-66.06909105760406;POINT (10.54901 -66.06909105760406)
PRAIA DE VITORIA;PID1677;38.720935;-27.055874707471805;POINT (38.720935 -27.0558747074718)
bay city;PID1678;43.625725;-83.8451211135452;POINT (43.625725 -83.8451211135452)
CHARLEVOIX;PID1679;45.31277;-85.27494049310492;POINT (45.31277 -85.27494049310492)
PRESQUE ISLE;PID1680;46.55412;-87.3911081460167;POINT (46.55412 -87.39110814601671)
SANDUSKY;PID1681;41.45309;-82.71316373575908;POINT (41.45309 -82.71316373575908)
ESCANABA;PID1682;45.764835;-87.05328753692308;POINT (45.764835 -87.05328753692308)
ashtabula;PID1683;41.900895;-80.79438717654988;POINT (41.900895 -80.79438717654988)
la guaira;PID1684;10.601845;-66.94464575125313;POINT (10.601845 -66.94464575125313)
courrensan offshore;PID1685;43.87785;13.998699754726012;POINT (43.87785 13.99869975472601)
playa del carmen;PID1686;20.57417;-87.12731245829988;POINT (20.57417 -87.12731245829988)
san pedro;PID1687;4.745635;-6.6177366784548415;POINT (4.745635 -6.617736678454841)
nsm 339 oil field;PID1688;27.875265;50.37701821744968;POINT (27.875265 50.37701821744968)
alta;PID1689;69.981915;23.32174384848151;POINT (69.981915 23.32174384848151)
st. thomas;PID1690;18.32969;-64.95408542773426;POINT (18.32969 -64.95408542773426)
useless loop;PID1691;-26.08722;113.4209808093696;POINT (-26.08722 113.4209808093696)
MILNER BAY;PID1692;-13.863595;136.4186413820132;POINT (-13.863595 136.4186413820132)
general santos;PID1693;6.0621100000000006;125.1553739612015;POINT (6.062110000000001 125.1553739612015)
isla san marcos;PID1694;27.189085;-112.08568043209875;POINT (27.189085 -112.0856804320988)
praia;PID1695;14.90598;-23.504932640687148;POINT (14.90598 -23.50493264068715)
hai phong;PID1696;20.90916;106.77015356799218;POINT (20.90916 106.7701535679922)
pemba;PID1697;-12.973015;40.45446796058101;POINT (-12.973015 40.45446796058101)
icdas;PID1698;40.426275;27.06950317296128;POINT (40.426275 27.06950317296128)
milne inlet;PID1699;71.89868;-80.89744277848803;POINT (71.89868 -80.89744277848803)
puerto madero;PID1700;14.7026;-92.40260027901608;POINT (14.7026 -92.40260027901608)
port huron;PID1701;42.93332;-82.43957864416237;POINT (42.93332 -82.43957864416237)
NUEVA PALMIRA;PID1702;-33.879485;-58.41913737103072;POINT (-33.879485 -58.41913737103072)
rahja;PID1703;64.21932;23.705635750605325;POINT (64.21932 23.70563575060532)
havre st pierre;PID1704;50.24027;-63.61017795918367;POINT (50.24027 -63.61017795918367)
SOREL;PID1705;46.037245;-73.13002353625231;POINT (46.037245 -73.13002353625231)
ARDALSTANGEN;PID1706;61.229255;7.704607271719858;POINT (61.229255 7.704607271719858)
bialla;PID1707;-5.30753;151.00433282967032;POINT (-5.30753 151.0043328296703)
PUERTO MORRO REDONDO;PID1708;28.039035;-115.18546331293643;POINT (28.039035 -115.1854633129364)
porto saco;PID1709;-15.126695;12.140331363636363;POINT (-15.126695 12.14033136363636)
BAHIA DE VALDIVIA;PID1710;-39.83247;-73.25256767648132;POINT (-39.83247 -73.25256767648132)
PUERTO MADRYN;PID1711;-42.7687;-65.02060030184902;POINT (-42.7687 -65.02060030184902)
saint-joseph-de-la-rive;PID1712;47.450625;-70.36436397054536;POINT (47.450625 -70.36436397054536)
tadoussac;PID1713;48.139315;-69.72225087308203;POINT (48.139315 -69.72225087308203)
TURBO;PID1714;8.024885;-76.8260005602081;POINT (8.024884999999999 -76.8260005602081)
hoyanger;PID1715;61.216495;6.068610508356547;POINT (61.216495 6.068610508356547)
FRAY BENTOS;PID1716;-33.11339;-58.26171731453252;POINT (-33.11339 -58.26171731453252)
vanimo;PID1717;-2.6735;141.28303487206824;POINT (-2.6735 141.2830348720682)
MORONI;PID1718;-11.701295;43.24863333843798;POINT (-11.701295 43.24863333843798)
PICTON;PID1719;-41.28123;174.00679958560045;POINT (-41.28123 174.0067995856004)
namibe;PID1720;-15.19476;12.13462536194379;POINT (-15.19476 12.13462536194379)
ketapang;PID1721;-8.131635;114.40323048895324;POINT (-8.131634999999999 114.4032304889532)
isabel;PID1722;10.90264;124.43948337639966;POINT (10.90264 124.4394833763997)
SARNIA;PID1723;42.987840000000006;-82.41578599296466;POINT (42.98784000000001 -82.41578599296466)
stockton;PID1724;37.95234;-121.33982489431968;POINT (37.95234 -121.3398248943197)
PUERTO CRISTOBAL;PID1725;9.146905;-79.87495257379709;POINT (9.146905 -79.87495257379709)
quy nhon;PID1726;13.77825;109.2414866046832;POINT (13.77825 109.2414866046832)
rennell island;PID1727;-11.672325;160.2811318808594;POINT (-11.672325 160.2811318808594)
gopalpur;PID1728;19.296;84.96183197780852;POINT (19.296 84.96183197780852)
RUMOI KO;PID1729;43.95275;141.6393658736942;POINT (43.95275 141.6393658736942)
vavouto;PID1730;-21.003845;164.6732166317222;POINT (-21.003845 164.6732166317222)
oso offshore terminal;PID1731;3.03893;8.1308236959229;POINT (3.03893 8.130823695922899)
thevenard;PID1732;-32.147675;133.64746114084505;POINT (-32.147675 133.6474611408451)
posorja;PID1733;-2.71492;-80.24160631736859;POINT (-2.71492 -80.24160631736859)
palamos;PID1734;41.843315;3.129576711496853;POINT (41.843315 3.129576711496853)
MACAU;PID1735;22.19966;113.55522123388415;POINT (22.19966 113.5552212338842)
travemuende;PID1736;53.947230000000005;10.85837271786972;POINT (53.94723 10.85837271786972)
villa san giovanni;PID1737;38.225875;15.6328875;POINT (38.225875 15.6328875)
naha;PID1738;26.23613;127.6666928198567;POINT (26.23613 127.6666928198567)
ALESUND;PID1739;62.472915;6.1964803141193645;POINT (62.472915 6.196480314119365)
doha;PID1740;25.327515;51.54917955501463;POINT (25.327515 51.54917955501463)
HELSINGOR;PID1741;56.03369;12.615912774905146;POINT (56.03369 12.61591277490515)
TSUKUMI KO;PID1742;33.081355;131.86643681045751;POINT (33.081355 131.8664368104575)
PATRAI;PID1743;38.25376;21.72840776712853;POINT (38.25376 21.72840776712853)
hoenoe;PID1744;57.689995;11.659671997686534;POINT (57.689995 11.65967199768653)
ONNE;PID1745;4.68512;7.164031456857058;POINT (4.68512 7.164031456857058)
king abdullah port;PID1746;22.51803;39.09923671733202;POINT (22.51803 39.09923671733202)
mukran;PID1747;54.47904;13.58955342200115;POINT (54.47904 13.58955342200115)
SALERNO;PID1748;40.667095;14.749596340258856;POINT (40.667095 14.74959634025886)
EVERETT;PID1749;47.998295;-122.2207911642127;POINT (47.998295 -122.2207911642127)
LUBECK;PID1750;53.88435;10.808089927418433;POINT (53.88435 10.80808992741843)
kodiak;PID1751;57.783555;-152.4157358174603;POINT (57.783555 -152.4157358174603)
port hueneme;PID1752;34.16472;-119.21611784275686;POINT (34.16472 -119.2161178427569)
susaki;PID1753;33.394485;133.29715050343964;POINT (33.394485 133.2971505034396)
NEWPORT;PID1754;41.48864;-71.32855298477385;POINT (41.48864 -71.32855298477385)
PANAMA CITY;PID1755;30.140455000000003;-85.68700179208832;POINT (30.140455 -85.68700179208832)
CHIWAN;PID1756;19.961165;110.02077865377504;POINT (19.961165 110.020778653775)
DAMMAM;PID1757;26.492435;50.20360582436805;POINT (26.492435 50.20360582436805)
PUERTO MONTT;PID1758;-41.51195;-72.98536382550336;POINT (-41.51195 -72.98536382550336)
dongying;PID1759;37.204655;119.09203780624526;POINT (37.204655 119.0920378062453)
vigeroe;PID1760;55.477165;10.538781639590852;POINT (55.477165 10.53878163959085)
ferrypoint fischerhutte south;PID1761;54.152585;9.37458542406669;POINT (54.152585 9.374585424066691)
yatsushiro;PID1762;32.53121;130.54513746840013;POINT (32.53121 130.5451374684001)
PENGLAI;PID1763;37.820155;120.838094732274;POINT (37.820155 120.838094732274)
gelendzhik;PID1764;44.56809;38.04683283801186;POINT (44.56809 38.04683283801186)
breiholz;PID1765;54.207955;9.570306515151511;POINT (54.207955 9.570306515151511)
KOPERVIK;PID1766;59.290255;5.30962642462066;POINT (59.290255 5.30962642462066)
ELSFLETH;PID1767;53.23604;8.466364854553763;POINT (53.23604 8.466364854553763)
TAZERKA OIL TERMINAL;PID1768;36.60028;11.683097193049122;POINT (36.60028 11.68309719304912)
vallvik;PID1769;61.20749;17.152920102644394;POINT (61.20749 17.15292010264439)
mboro;PID1770;2.72436;9.856365415441177;POINT (2.72436 9.856365415441177)
calaca;PID1771;13.921309999999998;120.79567994209096;POINT (13.92131 120.795679942091)
Sauda;PID1772;59.645325;6.361665134397898;POINT (59.645325 6.361665134397898)
Longyan;PID1773;37.419475000000006;122.64441400240536;POINT (37.41947500000001 122.6444140024054)
Police;PID1774;53.571035;14.571655421859116;POINT (53.571035 14.57165542185912)
GOLCUK BURNU;PID1775;40.725345;29.84002569075817;POINT (40.725345 29.84002569075817)
Coeymans;PID1776;42.484485;-73.78875245023696;POINT (42.484485 -73.78875245023696)
Mariel;PID1777;23.00708;-82.74708902589543;POINT (23.00708 -82.74708902589543)
ferrypoint oldenbüttel south;PID1778;54.173995;9.45014675420579;POINT (54.173995 9.45014675420579)
ras alkatheeb;PID1779;14.91489;42.88806372759871;POINT (14.91489 42.88806372759871)
Boma;PID1780;-5.866210000000001;13.047291789215686;POINT (-5.866210000000001 13.04729178921569)
zafiro offshore terminal;PID1781;3.658495;9.312697560016211;POINT (3.658495 9.312697560016211)
KAMPONG SAOM;PID1782;10.685075;103.53866859567142;POINT (10.685075 103.5386685956714)
Fauske;PID1783;68.665065;16.596275820034833;POINT (68.665065 16.59627582003483)
Buffalo;PID1784;42.86655;-78.86904806576797;POINT (42.86655 -78.86904806576797)
Monroe;PID1785;41.888085;-83.34833932218882;POINT (41.888085 -83.34833932218882)
bohaixiang;PID1786;39.983195;119.8294204758464;POINT (39.983195 119.8294204758464)
yinkou;PID1787;36.842375;122.26670361386168;POINT (36.842375 122.2667036138617)
Songxia;PID1788;25.756605;119.63599527170558;POINT (25.756605 119.6359952717056)
duigougangzhen;PID1789;34.38862;119.78882338123736;POINT (34.38862 119.7888233812374)
Cai Lan;PID1790;20.97574;107.0518230945758;POINT (20.97574 107.0518230945758)
zhongjia;PID1791;37.70394;121.0699475781729;POINT (37.70394 121.0699475781729)
RADA PUNTA ARENAS;PID1792;-52.95232;-70.80099704966483;POINT (-52.95232 -70.80099704966483)
Biringkassi;PID1793;-4.81813;119.4902225;POINT (-4.81813 119.4902225)
Muara Sabak Offshore Terminal;PID1794;-0.796995;103.91921451923076;POINT (-0.796995 103.9192145192308)
Catia La Mar;PID1795;10.603285;-67.04451806842079;POINT (10.603285 -67.04451806842079)
Dombraina Boiotias;PID1796;38.221795;22.94991919710345;POINT (38.221795 22.94991919710345)
Kalamata;PID1797;37.02275;22.11289718143539;POINT (37.02275 22.11289718143539)
BOURI OIL FIELD;PID1798;33.958164999999994;12.658295647812292;POINT (33.95816499999999 12.65829564781229)
Dhekelia ;PID1799;34.97414;33.74745474610206;POINT (34.97414 33.74745474610206)
Civet Guandong ;PID1800;22.27038;113.07288064819348;POINT (22.27038 113.0728806481935)
Pingtan;PID1801;25.52332;119.77354567702;POINT (25.52332 119.77354567702)
San Juan de la Costa;PID1802;24.395865;-110.67982476258211;POINT (24.395865 -110.6798247625821)
Barao de Teffe;PID1803;-25.450975;-48.682463294417744;POINT (-25.450975 -48.68246329441774)
Atucha;PID1804;-33.960705000000004;-59.18641672293688;POINT (-33.960705 -59.18641672293688)
Macapa;PID1805;0.027465;-51.05136284525868;POINT (0.027465 -51.05136284525868)
Sanlucar de Barrameda;PID1806;36.771895;-6.385052447548596;POINT (36.771895 -6.385052447548596)
Punta Morales ;PID1807;10.0644;-84.96841763784887;POINT (10.0644 -84.96841763784887)
Onslow;PID1808;-21.64018;115.1109589548428;POINT (-21.64018 115.1109589548428)
ILIGAN;PID1809;8.250565;124.25551444506738;POINT (8.250565 124.2555144450674)
Tubay;PID1810;9.213255;125.50969539353451;POINT (9.213255 125.5096953935345)
Huarmey;PID1811;-10.097075;-78.18201806507108;POINT (-10.097075 -78.18201806507108)
Degrad des Cannes ;PID1812;4.85291;-52.27380565347722;POINT (4.85291 -52.27380565347722)
GULFPORT;PID1813;30.38722;-89.07635763582294;POINT (30.38722 -89.07635763582294)
Semirara;PID1814;12.053675;121.36007863520048;POINT (12.053675 121.3600786352005)
DZAOUDZI;PID1815;-12.843655;45.14575824840301;POINT (-12.843655 45.14575824840301)
GABES;PID1816;33.91067;10.107777625000002;POINT (33.91067 10.107777625)
Jatoba;PID1817;-10.839365;-36.92517923429525;POINT (-10.839365 -36.92517923429525)
Sunny Point Terminal NC;PID1818;34.004975;-77.95498283314555;POINT (34.004975 -77.95498283314555)
Gruenendeich;PID1819;53.581915;9.601909129079097;POINT (53.581915 9.601909129079097)
Canical;PID1820;32.73466;-16.73383597805789;POINT (32.73466 -16.73383597805789)
landwehr ferrysite south;PID1821;54.344855;9.985788064292322;POINT (54.344855 9.985788064292322)
ROCKY POINT;PID1822;17.818255;-77.14385599443744;POINT (17.818255 -77.14385599443744)
Carrara;PID1823;44.02992;10.04052726618705;POINT (44.02992 10.04052726618705)
Punta Pereira;PID1824;-34.217975;-58.06773023429135;POINT (-34.217975 -58.06773023429135)
Saleef;PID1825;15.31688;42.67195750245098;POINT (15.31688 42.67195750245098)
DUBA;PID1826;27.560645;35.53963747437476;POINT (27.560645 35.53963747437476)
Ahmed Bin Rashid Port;PID1827;25.586095;55.581157205035495;POINT (25.586095 55.5811572050355)
Barcadera;PID1828;12.475865;-69.98978886683064;POINT (12.475865 -69.98978886683064)
Castanas;PID1829;13.87913;121.57303970574476;POINT (13.87913 121.5730397057448)
BUR SAFAGA;PID1830;26.717955;33.94411348828522;POINT (26.717955 33.94411348828522)
Gibostad;PID1831;69.357415;18.08367484104605;POINT (69.357415 18.08367484104605)
Wallaroo;PID1832;-33.926555;137.61896674370854;POINT (-33.926555 137.6189667437085)
Westport Washington;PID1833;46.909555;-124.10935927237652;POINT (46.909555 -124.1093592723765)
No 2B;PID1834;54.0774722205;14.27271230751082;POINT (54.0774722205 14.27271230751082)
No 2A;PID1835;54.0470583595;14.281313312930582;POINT (54.0470583595 14.28131331293058)
ARDROSSAN;PID1836;-34.434275;137.92425443556084;POINT (-34.434275 137.9242544355608)
No 3;PID1837;54.458837248;18.701291046657467;POINT (54.458837248 18.70129104665747)
No 1;PID1838;54.4437787815;18.64906088175;POINT (54.4437787815 18.64906088175)
No 2;PID1839;54.4601240375;18.67133566101265;POINT (54.4601240375 18.67133566101265)
No 2;PID1840;54.5202584095;18.643211047;POINT (54.5202584095 18.643211047)
